product_name,price,discount,date,source
Tripod Camera Stand,469.0,0.0,2024-11-10,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-11,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-12,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-16,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-20,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-20,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-21,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-23,Amazon
Tripod Camera Stand,469.0,0.0,2024-11-25,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-01,Amazon
Tripod Camera Stand,464.31,4.689999999999998,2024-12-02,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-03,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-04,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-06,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-06,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-07,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-08,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-09,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-11,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-12,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-13,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-14,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-15,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-16,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-17,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-18,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-19,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-20,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-21,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-22,Amazon
Tripod Camera Stand,464.31,4.689999999999998,2024-12-23,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-24,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-25,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-26,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-27,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-30,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-30,Amazon
Tripod Camera Stand,469.0,0.0,2024-12-31,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-01,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-02,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-08,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-09,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-11,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-12,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-13,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-14,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-15,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-16,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-17,Amazon
Tripod Camera Stand,445.0,24.0,2025-01-18,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-19,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-20,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-21,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-22,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-23,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-24,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-25,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-26,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-27,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-28,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-29,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-30,Amazon
Tripod Camera Stand,469.0,0.0,2025-01-31,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-01,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-02,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-03,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-04,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-05,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-06,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-07,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-08,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-09,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-10,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-11,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-12,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-13,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-14,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-15,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-16,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-17,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-18,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-19,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-20,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-21,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-22,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-24,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-25,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-26,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-27,Amazon
Tripod Camera Stand,469.0,0.0,2025-02-28,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-01,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-02,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-03,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-04,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-05,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-06,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-07,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-08,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-10,Amazon
Tripod Camera Stand,445.0,24.0,2025-03-10,Amazon
Tripod Camera Stand,599.0,0.0,2019-11-15,Flipkart
Tripod Camera Stand,599.0,0.0,2019-11-16,Flipkart
Tripod Camera Stand,599.0,0.0,2019-11-17,Flipkart
Tripod Camera Stand,539.0,60.0,2020-02-03,Flipkart
Tripod Camera Stand,539.0,60.0,2020-02-05,Flipkart
Tripod Camera Stand,539.0,60.0,2020-03-07,Flipkart
Tripod Camera Stand,599.0,0.0,2021-05-06,Flipkart
Tripod Camera Stand,599.0,0.0,2021-06-01,Flipkart
Tripod Camera Stand,599.0,0.0,2021-06-08,Flipkart
Tripod Camera Stand,599.0,0.0,2021-06-15,Flipkart
Tripod Camera Stand,599.0,0.0,2021-06-21,Flipkart
Tripod Camera Stand,599.0,0.0,2021-06-26,Flipkart
Tripod Camera Stand,569.0,30.0,2021-07-01,Flipkart
Tripod Camera Stand,599.0,0.0,2021-07-04,Flipkart
Tripod Camera Stand,599.0,0.0,2021-07-07,Flipkart
Tripod Camera Stand,599.0,0.0,2021-07-15,Flipkart
Tripod Camera Stand,599.0,0.0,2021-07-23,Flipkart
Tripod Camera Stand,599.0,0.0,2021-07-28,Flipkart
Tripod Camera Stand,599.0,0.0,2021-08-04,Flipkart
Tripod Camera Stand,599.0,0.0,2021-08-10,Flipkart
Tripod Camera Stand,599.0,0.0,2021-08-15,Flipkart
Tripod Camera Stand,599.0,0.0,2021-08-21,Flipkart
Tripod Camera Stand,599.0,0.0,2021-08-27,Flipkart
Tripod Camera Stand,599.0,0.0,2021-09-14,Flipkart
Tripod Camera Stand,599.0,0.0,2021-09-20,Flipkart
Tripod Camera Stand,599.0,0.0,2021-09-27,Flipkart
Tripod Camera Stand,569.0,30.0,2021-10-03,Flipkart
Tripod Camera Stand,599.0,0.0,2021-10-05,Flipkart
Tripod Camera Stand,599.0,0.0,2021-10-07,Flipkart
Tripod Camera Stand,599.0,0.0,2021-10-14,Flipkart
Tripod Camera Stand,599.0,0.0,2021-10-22,Flipkart
Tripod Camera Stand,599.0,0.0,2021-11-04,Flipkart
Tripod Camera Stand,599.0,0.0,2021-11-20,Flipkart
Tripod Camera Stand,599.0,0.0,2021-12-08,Flipkart
Tripod Camera Stand,599.0,0.0,2021-12-20,Flipkart
Tripod Camera Stand,575.0,24.0,2022-01-16,Flipkart
Tripod Camera Stand,575.0,24.0,2022-01-17,Flipkart
Tripod Camera Stand,409.0,190.0,2024-03-11,Flipkart
Tripod Camera Stand,399.0,200.0,2024-03-26,Flipkart
Tripod Camera Stand,375.0,224.0,2024-08-28,Flipkart
Tripod Camera Stand,375.0,224.0,2024-11-21,Flipkart
Tripod Camera Stand,375.0,224.0,2024-11-27,Flipkart
Tripod Camera Stand,375.0,224.0,2025-01-01,Flipkart
Tripod Camera Stand,375.0,224.0,2025-02-08,Flipkart
Tripod Camera Stand,376.0,223.0,2025-03-10,Flipkart
